item,itemLabel,patrons,lat,long
http://www.wikidata.org/entity/Q6587733,Yantai Penglai International Airport,6503015,37.66009,120.97857
http://www.wikidata.org/entity/Q127951,Sofia Airport,6490096,42.695,23.408333333333
http://www.wikidata.org/entity/Q127958,"Thessaloniki Airport ""Makedonia""",6395523,40.519722,22.970917
http://www.wikidata.org/entity/Q1043631,Murtala Muhammed International Airport,6235266,6.5772222222222,3.3211111111111
http://www.wikidata.org/entity/Q612731,Bordeaux–Mérignac Airport,6223414,44.828333,-0.715556
http://www.wikidata.org/entity/Q1150574,Wellington International Airport,6114658,-41.327222222222,174.80527777778
http://www.wikidata.org/entity/Q619980,Bergen Airport,6113452,60.293611111111,5.2180611111111
http://www.wikidata.org/entity/Q505421,Riga International Airport,6097765,56.920833333333,23.970833333333
http://www.wikidata.org/entity/Q1431349,Fuerteventura Airport,6049291,28.452777777778,-13.863888888889
http://www.wikidata.org/entity/Q672289,Malta International Airport,6034650,35.8575,14.4775
http://www.wikidata.org/entity/Q2074717,Pinto Martins – Fortaleza International Airport,5899311,-3.77583,-38.53222
http://www.wikidata.org/entity/Q1132616,Ciampino–G.B. Pastine International Airport,5885812,41.799444444444,12.597222222222
http://www.wikidata.org/entity/Q170169,Hannover Airport,5870104,52.460833333333,9.685
http://www.wikidata.org/entity/Q8979,Belfast International Airport,5836735,54.6575,-6.215833
http://www.wikidata.org/entity/Q581545,John Paul II International Airport Kraków-Balice,5833757,50.077777777778,19.784722222222
http://www.wikidata.org/entity/Q1141214,Tunis–Carthage International Airport,5801324,36.851111111111,10.227222222222
http://www.wikidata.org/entity/Q630645,Falcone–Borsellino Airport,5775274,38.181944444444,13.099444444444
http://www.wikidata.org/entity/Q1348234,Eindhoven Airport,5704897,51.450556,5.374167
http://www.wikidata.org/entity/Q1138408,Sochi International Airport,5681974,43.45,39.956666666667
http://www.wikidata.org/entity/Q858844,Almaty International Airport,5640800,43.351944444444,77.040555555556
http://www.wikidata.org/entity/Q1430728,Adana Şakirpaşa Airport,5610321,36.981944,35.280278
http://www.wikidata.org/entity/Q392728,King Shaka International Airport,5527890,-29.614444444444,31.116388888889
